id,user_id,recipe_id,rate
5737,52,40,2.5
5738,52,2,1
5739,52,102,1
5740,52,76,5
5742,52,115,3
5745,52,67,1.67
5746,52,72,1
5747,52,93,1
5748,52,4,5
5770,52,95,2
5771,53,19,1
5772,53,65,1
5774,53,5,1.5
5775,53,46,1
5778,53,10,2.33
5779,53,26,2
5780,53,110,4
5782,53,82,2.5
5783,53,40,1
5784,53,11,1
5785,53,22,2
5786,53,37,3
5787,53,27,1
5789,53,3,1
5790,53,12,3
5791,53,53,2
5792,53,117,1
5795,53,2,1
5796,53,39,1
5798,53,32,2.5
5799,53,102,2
5801,53,23,3
5802,53,36,1
5803,53,57,1
5804,53,115,1
5806,53,80,1.5
5809,53,60,1
5811,53,85,2.5
5812,53,97,2
5813,53,34,1
5814,53,67,2
5815,53,55,1
5816,53,64,3
5818,53,56,2
5820,53,30,3
5821,53,48,3
5822,53,107,3
5824,53,6,3
5825,53,71,1
5826,53,90,2
5827,53,106,2
5828,53,61,2
5830,53,72,1
5832,53,88,3.5
5833,53,109,2
5835,53,91,1
5837,53,94,1
5839,53,41,2
5843,53,31,1.75
5845,53,58,2
5846,53,104,1
5848,53,93,2.5
5850,53,4,4
5851,53,84,1
5852,53,81,1
5853,53,66,1
5854,53,59,2
5855,53,98,1
5858,53,95,1.67
6014,53,100,1.96
6015,54,5,1
6017,54,46,4.5
6018,54,76,5
6019,54,36,5
6020,54,30,5
6021,54,21,5
6049,54,103,3.82
6050,55,19,5
6051,55,5,1
6053,55,46,4.5
6055,55,82,4
6056,55,113,2
6057,55,40,3
6058,55,22,5
6060,55,83,5
6063,55,53,4
6064,55,102,4
6066,55,20,4.5
6067,55,42,5
6070,55,115,3.33
6071,55,97,5
6072,55,13,1
6073,55,67,2
6074,55,55,4
6076,55,64,4.5
6078,55,48,4
6080,55,72,2
6081,55,63,3
6083,55,35,4.5
6085,55,86,3.5
6086,55,41,5
6088,55,78,3.5
6089,55,81,1
6090,55,59,4
6091,55,98,5
6146,56,100,3.73
6148,56,10,3
6149,56,64,5
6150,56,63,5
6153,56,86,5
6180,56,17,3.93
6181,57,76,1
6182,57,112,5
6183,57,36,4
6184,57,80,4
6187,57,64,3.67
6188,57,114,5
6189,57,72,4
6190,57,63,3
6216,57,41,3.73
6217,58,19,5
6218,58,65,5
6220,58,5,1.5
6221,58,46,2
6222,58,47,1
6225,58,10,4
6229,58,26,2.5
6230,58,113,2
6231,58,11,1
6232,58,22,3
6233,58,37,3
6235,58,83,2.5
6236,58,12,3
6237,58,24,4
6238,58,117,1
6241,58,43,4
6242,58,39,5
6244,58,32,3.5
6245,58,102,3
6246,58,9,3
6247,58,42,4
6248,58,57,1
6249,58,115,5
6251,58,60,3.5
6254,58,54,2.67
6255,58,34,4
6256,58,64,4
6260,58,56,3
6262,58,30,5
6263,58,48,3
6265,58,8,5
6266,58,114,5
6267,58,90,5
6268,58,106,5
6269,58,61,5
6270,58,72,5
6271,58,88,5
6272,58,63,2
6274,58,35,3.5
6276,58,91,4.5
6277,58,41,2
6279,58,62,2
6280,58,58,3
6281,58,44,5
6283,58,93,2.5
6284,58,81,1
6285,58,49,3
6401,58,95,3.28
6402,59,65,4
6404,59,5,4
6405,59,46,5
6409,59,10,4.25
6410,59,113,5
6411,59,11,4
6412,59,22,2
6413,59,37,3
6414,59,83,3
6415,59,12,5
6416,59,53,5
6417,59,24,5
6420,59,117,3.67
6422,59,32,3
6423,59,102,2
6424,59,23,2
6425,59,20,5
6426,59,112,3
6427,59,9,3
6428,59,42,5
6429,59,57,5
6432,59,54,3.67
6433,59,34,2
6434,59,64,5
6435,59,56,2
6438,59,105,3
6439,59,30,5
6441,59,21,3.5
6442,59,48,5
6443,59,107,4
6444,59,8,3
6445,59,114,2
6446,59,90,2
6447,59,106,5
6448,59,61,2
6449,59,72,3
6450,59,88,2
6451,59,63,1
6453,59,35,3.5
6455,59,86,5
6456,59,41,2
6457,59,78,1
6461,59,62,3.5
6462,59,17,3
6464,59,58,4
6465,59,44,3
6466,59,104,4
6468,59,93,3
6469,59,81,5
6470,59,66,2
6471,59,59,5
6472,59,49,4
6473,59,98,5
6605,59,95,3.73
6606,60,22,4
6607,60,3,3
6608,60,43,5
6609,60,39,5
6610,60,102,5
6612,60,112,4
6613,60,13,3
6614,60,67,3
6616,60,64,3.5
6618,60,72,5
6641,60,62,4.04
6642,61,19,3
6643,61,65,2
6644,61,5,2
6646,61,47,4.5
6649,61,75,4.67
6650,61,40,2
6651,61,22,4
6652,61,53,5
6653,61,117,4
6656,61,43,4
6657,61,39,4
6658,61,102,4
6659,61,76,5
6660,61,23,4
6661,61,57,5
6662,61,115,4
6665,61,80,3.33
6666,61,97,4
6667,61,13,2
6668,61,34,4
6672,61,56,4.25
6674,61,21,4
6675,61,107,3
6676,61,6,5
6679,61,103,3.67
6680,61,71,4
6681,61,90,4
6682,61,106,4
6683,61,61,4
6685,61,72,3.5
6686,61,88,4
6688,61,35,4
6691,61,86,4.33
6692,61,94,4
6693,61,78,3
6695,61,62,4
6696,61,17,4
6697,61,58,5
6699,61,44,4
6701,61,4,4
6702,61,84,3
6703,61,66,5
6803,62,95,3.74
6805,62,26,3.5
6807,62,110,3.5
6808,62,40,2
6809,62,11,2
6810,62,83,3
6812,62,3,1.5
6813,62,53,3
6814,62,117,4
6816,62,43,3.5
6817,62,102,4
6818,62,76,1
6819,62,23,4
6820,62,112,3
6821,62,9,4
6822,62,36,4
6823,62,57,5
6826,62,80,3.67
6827,62,97,3
6828,62,34,5
6829,62,64,3
6832,62,105,3.33
6834,62,30,2.5
6835,62,48,5
6837,62,107,3.5
6838,62,71,4
6839,62,114,4
6840,62,106,2
6841,62,61,3
6842,62,72,5
6843,62,88,3
6845,62,63,3
6846,62,86,4
6850,62,109,3.5
6852,62,41,2.5
6854,62,31,3
6855,62,58,4
6856,62,104,3
6858,62,93,3
6859,62,4,2
6860,62,59,3
6940,62,95,3.54
6942,63,47,3
6944,63,26,4.5
6945,63,22,4
6946,63,20,2
6947,63,115,4
6950,63,80,4.67
6951,63,94,5
6952,63,58,1
6976,63,84,3.67
6978,64,10,2.5
6979,64,11,2
6980,64,83,3
6981,64,24,4
6982,64,117,1
6984,64,102,3
6985,64,34,1
6986,64,64,2
6987,64,56,2
6988,64,30,2
6989,64,48,2
6990,64,106,2
6991,64,88,2
6992,64,35,2
7011,64,41,3.26
7012,65,40,4
7013,65,22,4
7014,65,27,4
7016,65,24,5
7017,65,39,5
7018,65,32,5
7019,65,20,5
7020,65,112,2
7021,65,85,4
7022,65,13,3
7023,65,67,3
7024,65,55,5
7026,65,105,5
7027,65,21,5
7029,65,8,5
7030,65,71,4
7031,65,114,4
7032,65,90,4
7033,65,61,4
7035,65,72,4
7036,65,88,4
7037,65,35,4
7038,65,17,4
7039,65,93,3
7041,65,4,5
7042,65,84,4
7043,65,49,4
7105,66,95,4.42
7106,66,113,2
7107,66,40,2
7108,66,37,2
7109,66,27,2
7110,66,24,4
7111,66,117,4
7112,66,2,4
7113,66,43,4
7116,66,112,4
7117,66,13,1
7118,66,67,4
7120,66,105,2.5
7121,66,48,4
7122,66,71,3
7123,66,114,2
7125,66,72,3
7126,66,78,1
7127,66,17,2
7128,66,93,1
7129,66,4,4
7130,66,84,1
7171,66,95,3.17
7172,67,65,3
7174,67,10,4
7175,67,11,4
7176,67,83,5
7177,67,24,3
7179,67,117,4
7180,67,102,5
7182,67,57,3
7183,67,34,4
7184,67,64,5
7186,67,56,3.5
7187,67,30,3
7188,67,48,4
7189,67,90,5
7190,67,106,5
7191,67,88,4
7192,67,35,4
7195,67,41,3.33
7196,67,81,2
7237,67,95,3.78
7239,68,26,2
7240,68,117,5
7241,68,43,4
7242,68,112,1
7243,68,80,3
7244,68,6,4
7245,68,114,2
7246,68,90,3
7273,68,106,2.74
7274,69,19,4
7275,69,65,5
7277,69,5,4.5
7278,69,46,4
7279,69,47,4
7281,69,10,4.5
7284,69,75,5
7285,69,110,5
7287,69,82,3
7288,69,40,4
7289,69,11,3
7290,69,22,3
7291,69,83,5
7293,69,3,4.5
7294,69,12,5
7296,69,53,5
7297,69,39,3
7299,69,32,5
7300,69,102,3
7301,69,76,5
7302,69,23,3
7303,69,20,3
7304,69,112,4
7305,69,9,5
7306,69,36,3
7307,69,42,4
7308,69,115,4
7310,69,80,3.5
7312,69,60,4.5
7314,69,85,3.5
7315,69,97,5
7316,69,13,5
7317,69,64,5
7322,69,56,4.2
7323,69,30,5
7325,69,21,4
7326,69,107,5
7327,69,8,3
7330,69,103,4
7331,69,90,5
7332,69,61,4
7334,69,72,4
7335,69,88,4
7337,69,63,3.5
7338,69,86,4
7339,69,109,5
7342,69,91,4.33
7345,69,41,4
7346,69,17,4
7347,69,58,4
7348,69,44,5
7350,69,93,4.5
7351,69,4,4
7352,69,84,4
7353,69,81,5
7354,69,66,4
7355,69,59,4
7526,69,49,4.26
7528,70,65,4
7529,70,110,4
7530,70,82,5
7532,70,83,4.5
7533,70,12,4
7534,70,39,3
7535,70,102,5
7536,70,20,4
7537,70,9,4
7538,70,80,2
7539,70,60,1
7540,70,85,2
7542,70,13,3
7543,70,107,5
7544,70,8,4
7545,70,90,3
7546,70,91,4
7547,70,41,4
7548,70,58,2
7596,70,66,3.31
7597,71,5,3
7598,71,113,3
7602,71,12,3.5
7603,71,114,5
7605,71,72,3
7606,71,62,3
7607,71,58,3
7608,71,93,4
7631,71,95,3.13
7633,72,10,5
7634,72,40,5
7637,72,117,5
7639,72,20,4
7640,72,115,5
7642,72,80,5
7643,72,6,5
7644,72,106,3
7645,72,72,5
7649,72,88,4.5
7651,72,58,5
7652,72,44,3
7654,72,93,4.5
7698,72,84,3.89
7699,73,65,1
7701,73,5,1.5
7702,73,10,1
7706,73,75,1.75
7707,73,113,1
7708,73,40,1
7709,73,11,1
7710,73,22,1
7711,73,37,1
7712,73,27,1
7713,73,83,1
7714,73,12,1
7715,73,53,1
7716,73,24,1
7720,73,117,1
7721,73,102,1
7722,73,23,1
7723,73,20,2
7724,73,112,1
7725,73,36,1
7726,73,42,2
7728,73,57,1
7730,73,85,3
7731,73,13,1
7732,73,34,1
7733,73,64,1
7734,73,56,1
7739,73,105,2.2
7740,73,30,1
7741,73,21,1
7742,73,48,1
7743,73,107,1
7744,73,8,1
7745,73,6,2
7747,73,103,2
7748,73,71,1
7749,73,114,1
7750,73,90,1
7751,73,106,1
7752,73,61,1
7753,73,72,1
7754,73,88,1
7755,73,63,1
7757,73,35,1
7758,73,86,1
7761,73,109,2
7764,73,94,2
7766,73,41,1
7767,73,78,1
7768,73,62,4
7772,73,31,2.5
7773,73,17,1
7775,73,58,1
7776,73,44,1
7777,73,104,1
7779,73,93,3
7780,73,81,1
7781,73,66,1
7782,73,59,1
7783,73,49,2
7784,73,98,1
7951,74,95,1.6
7953,74,46,4.5
7954,74,27,2
7955,74,3,5
7957,74,53,4.5
7958,74,102,2
7959,74,76,5
7960,74,20,2
7963,74,9,3.33
7964,74,13,4
7965,74,67,1
7966,74,107,5
7967,74,6,1
7968,74,103,1
7969,74,106,2
7971,74,35,2.5
7973,74,86,1.5
7974,74,58,1
7975,74,104,4
7976,74,93,3
8018,75,84,2.93
8019,75,113,1
8020,75,37,2
8021,75,27,4
8022,75,117,5
8023,75,2,2
8026,75,43,3.67
8027,75,105,4
8028,75,48,2
8029,75,71,2
8030,75,114,2
8032,75,72,4
8052,75,78,3.45
8053,76,65,1
8054,76,110,1
8055,76,82,2
8056,76,12,3
8057,76,102,2
8058,76,20,2
8059,76,9,3
8060,76,85,3
8061,76,13,1
8062,76,107,2
8063,76,8,3
8087,76,90,3.58
8088,77,19,5
8089,77,65,1
8090,77,5,1
8094,77,46,4.75
8096,77,110,5
8097,77,113,4
8098,77,40,4
8099,77,11,5
8100,77,22,5
8101,77,37,5
8102,77,27,5
8103,77,83,1
8104,77,3,4
8105,77,12,2
8107,77,2,4.5
8108,77,39,5
8110,77,32,1.5
8111,77,102,5
8113,77,112,5
8114,77,9,3
8115,77,36,5
8116,77,42,3
8117,77,57,3
8118,77,115,5
8120,77,80,3.5
8122,77,54,4.5
8123,77,97,4
8124,77,13,1
8125,77,34,1
8126,77,67,4
8127,77,55,3
8128,77,56,5
8132,77,105,3.25
8134,77,30,5
8137,77,8,3.33
8138,77,71,5
8139,77,114,4
8140,77,90,4
8141,77,72,3
8142,77,88,4
8144,77,63,3
8145,77,86,4
8150,77,109,3
8151,77,78,1
8152,77,62,4
8154,77,31,3
8155,77,58,4
8156,77,44,2
8157,77,93,1
8159,77,4,4.5
8160,77,84,3
8161,77,81,5
8162,77,49,5
8163,77,98,4
8265,77,95,3.94
8266,78,19,3
8267,78,5,1
8270,78,110,3.33
8272,78,115,2.5
8273,78,97,3
8275,78,56,3
8276,78,48,1
8278,78,88,3
8279,78,58,2
8280,78,104,4
8302,79,84,2.55
8303,79,46,4
8304,79,47,5
8306,79,10,2.5
8307,79,26,3
8308,79,110,1
8309,79,82,3
8310,79,37,1
8311,79,27,1
8313,79,83,4
8314,79,102,1
8316,79,76,3
8317,79,36,4
8318,79,42,1
8319,79,57,1
8320,79,115,1
8323,79,60,1.33
8324,79,97,5
8325,79,13,4
8326,79,67,1
8327,79,55,1
8330,79,105,3.67
8331,79,48,5
8333,79,6,4.5
8334,79,114,1
8335,79,90,2
8336,79,106,3
8337,79,61,1
8338,79,72,2
8339,79,63,1
8340,79,35,4
8342,79,109,5
8343,79,41,1
8344,79,78,4
8346,79,58,3.5
8349,79,93,3
8350,79,81,1
8351,79,66,1
8352,79,59,4
8353,79,49,1
8356,79,98,1.33
8443,79,100,3.18
8444,80,19,1
8445,80,65,3
8447,80,5,2.5
8448,80,46,5
8450,80,47,2.5
8453,80,75,3
8454,80,110,2
8457,80,82,3
8458,80,113,4
8459,80,40,1
8460,80,11,5
8461,80,22,1
8462,80,37,4
8463,80,27,2
8465,80,3,3.5
8466,80,12,1
8467,80,53,2
8468,80,24,2
8469,80,2,3
8471,80,43,2
8473,80,32,2.5
8474,80,102,1
8475,80,76,4
8476,80,23,3
8477,80,20,3
8479,80,112,4
8480,80,9,4
8481,80,36,4
8482,80,42,1
8483,80,115,4
8485,80,80,3.5
8486,80,54,4
8489,80,85,3.33
8490,80,97,4
8491,80,13,1
8492,80,34,1
8493,80,67,2
8494,80,55,1
8495,80,64,5
8496,80,56,4
8500,80,105,3
8501,80,30,3
8502,80,21,1
8503,80,48,3
8504,80,107,1
8505,80,8,4
8506,80,6,1
8509,80,103,4
8510,80,71,3
8511,80,114,2
8512,80,90,3
8513,80,106,5
8514,80,61,4
8516,80,72,4
8517,80,88,4
8519,80,35,4
8520,80,86,5
8521,80,109,3
8523,80,91,3.5
8526,80,94,3.33
8527,80,41,2
8528,80,78,1
8529,80,62,1
8533,80,31,3
8534,80,17,4
8535,80,58,3
8536,80,44,3
8537,80,104,3
8539,80,93,2.5
8541,80,4,4
8542,80,84,2
8543,80,81,3
8544,80,98,1
8547,80,95,3
8722,80,100,3.24
8723,81,5,3
8724,81,12,2
8725,81,53,4
8726,81,32,3
8727,81,102,3
8729,81,42,2.5
8730,81,60,5
8732,81,54,2.5
8733,81,97,3
8734,81,64,1
8735,81,21,1
8736,81,8,2
8737,81,106,5
8739,81,61,3
8742,81,94,3.67
8744,81,41,3
8745,81,17,4
8792,81,100,2.74
8793,82,19,1
8795,82,5,3
8798,82,47,4
8801,82,26,5
8802,82,113,5
8803,82,22,1
8805,82,37,3
8806,82,12,5
8809,82,43,3.67
8810,82,39,2
8812,82,32,3.5
8813,82,9,5
8814,82,42,5
8815,82,115,1
8817,82,60,2
8821,82,54,4.25
8822,82,8,5
8823,82,6,4
8826,82,103,3.33
8827,82,71,1
8828,82,114,5
8829,82,61,1
8831,82,72,1
8834,82,91,4
8835,82,94,1
8836,82,62,5
8837,82,58,5
8838,82,93,2
8933,83,95,3.31
8935,83,113,4.5
8938,83,12,3.33
8939,83,112,5
8940,83,9,3
8941,83,115,5
8943,83,54,2.5
8944,83,13,1
8947,83,56,4
8948,83,71,5
8949,83,106,5
8968,83,84,4.05
8969,84,19,1
8970,84,46,5
8971,84,75,1
8973,84,82,3
8974,84,11,4
8975,84,39,4
8976,84,102,4
8977,84,76,1
8979,84,97,1
8980,84,72,4
8981,84,41,4
9003,84,84,2.82
9004,85,5,4
9007,85,46,4
9008,85,113,4
9009,85,37,5
9010,85,27,5
9011,85,53,4
9012,85,117,5
9013,85,2,4
9014,85,43,5
9015,85,32,5
9017,85,76,2.5
9018,85,36,5
9021,85,42,3.67
9022,85,97,4
9025,85,105,3.33
9026,85,30,3
9027,85,21,4
9028,85,48,5
9031,85,103,3
9032,85,71,5
9033,85,114,5
9036,85,72,5
9038,85,78,4.5
9039,85,44,4
9040,85,93,5
9041,85,84,5
9042,85,59,5
9108,85,49,4.09
9109,86,19,1
9110,86,65,4
9112,86,5,3
9113,86,46,4
9114,86,47,1
9117,86,10,3
9118,86,26,3
9123,86,75,3.6
9124,86,113,4
9125,86,40,1
9126,86,11,2
9127,86,22,4
9128,86,37,2
9129,86,27,2
9131,86,83,3.5
9132,86,12,4
9133,86,53,1
9134,86,24,2
9135,86,117,2
9138,86,43,2
9139,86,39,1
9141,86,32,2
9142,86,102,1
9143,86,23,1
9144,86,20,2
9145,86,112,1
9146,86,9,2
9147,86,36,2
9148,86,42,2
9150,86,115,3
9152,86,60,2.5
9153,86,54,3
9156,86,85,2.67
9157,86,13,2
9158,86,34,2
9159,86,64,3
9160,86,56,2
9165,86,105,2.2
9166,86,30,4
9168,86,21,3
9169,86,48,4
9170,86,107,1
9171,86,8,1
9172,86,6,4
9175,86,103,2.33
9176,86,71,4
9177,86,114,1
9178,86,106,2
9179,86,61,3
9180,86,72,2
9181,86,88,2
9182,86,63,1
9184,86,35,3
9185,86,86,4
9186,86,109,4
9189,86,91,4
9192,86,94,2.67
9194,86,41,1
9195,86,78,1
9196,86,62,3
9200,86,31,2.25
9201,86,17,2
9203,86,58,2.5
9204,86,44,3
9205,86,104,2
9207,86,93,2
9208,86,81,1
9209,86,66,1
9210,86,59,2
9211,86,49,1
9212,86,98,3
9398,87,95,2.68
9399,87,110,5
9401,87,82,2.5
9402,87,113,4
9403,87,40,4
9404,87,37,1
9405,87,27,1
9406,87,12,2
9407,87,53,2
9408,87,117,2
9410,87,43,2.5
9411,87,39,5
9412,87,32,2
9413,87,20,4
9414,87,36,4
9416,87,57,3
9417,87,60,3
9420,87,54,4
9421,87,34,5
9422,87,67,4
9423,87,64,5
9424,87,105,4
9425,87,30,4
9427,87,21,3.5
9428,87,107,1
9429,87,8,1
9430,87,6,5
9431,87,71,4
9432,87,72,3
9433,87,88,2
9434,87,63,3
9436,87,91,2
9438,87,94,4
9439,87,41,4
9440,87,17,3
9441,87,58,4
9442,87,104,3
9443,87,81,4
9444,87,59,5
9535,87,98,3.24
9536,88,37,3
9537,88,117,5
9538,88,43,3
9539,88,36,2
9542,88,57,2.33
9543,88,107,4
9544,88,71,4
9545,88,72,4
9570,88,91,2.88
9571,89,65,4
9572,89,5,3
9573,89,46,5
9576,89,47,3.33
9577,89,26,1
9578,89,75,4
9579,89,40,3
9580,89,11,5
9581,89,27,2
9582,89,53,1
9583,89,117,4
9585,89,43,2.5
9586,89,102,2
9587,89,57,4
9588,89,115,3
9589,89,80,1
9592,89,34,3.67
9593,89,6,4
9594,89,103,3
9595,89,72,3
9597,89,88,2.5
9599,89,86,4.5
9600,89,41,3
9601,89,78,4
9603,89,31,2.5
9604,89,17,2
9605,89,4,4
9606,89,84,4
9607,89,66,2
9608,89,49,4
9668,89,95,3.48
9669,90,19,3
9671,90,75,1.5
9672,90,22,1
9673,90,3,5
9675,90,53,3
9676,90,32,4
9677,90,23,1
9680,90,42,3.33
9685,90,97,2.8
9686,90,61,1
9688,90,72,1
9689,90,109,1
9690,90,44,1
9691,90,93,2
9692,90,84,1
9693,90,59,2
9739,91,49,2.72
9741,91,10,3
9742,91,22,2
9743,91,3,4
9744,91,43,5
9746,91,39,3.5
9747,91,102,2
9749,91,112,3
9751,91,54,4.5
9752,91,13,4
9753,91,67,3
9756,91,64,3.67
9757,91,48,2
9758,91,6,5
9759,91,106,3
9760,91,61,2
9762,91,72,2
9763,91,63,2
9764,91,86,3
9765,91,109,5
9766,91,91,1
9768,91,94,4
9770,91,62,2.5
9771,91,17,5
9773,91,44,3
9833,91,98,3.37
9834,92,19,2
9835,92,5,3
9836,92,110,2
9837,92,24,2
9838,92,80,3
9839,92,34,3
9840,92,67,1
9842,92,56,3.5
9843,92,48,5
9844,92,103,1
9845,92,88,2
9869,92,93,3.5
9871,93,5,4
9872,93,22,4
9873,93,34,5
9874,93,21,1
9875,93,103,4
9876,93,106,5
9877,93,88,2
9905,93,63,3.79
9906,94,27,2
9909,94,3,3.33
9911,94,106,3.5
9913,94,94,5
9915,94,44,3
9941,94,95,3.58
9942,95,19,2
9943,95,65,5
9944,95,46,4
9946,95,10,3
9949,95,26,5
9950,95,110,3
9951,95,113,3
9952,95,40,5
9953,95,22,1
9954,95,27,5
9956,95,83,5
9957,95,12,4
9958,95,53,5
9962,95,117,4
9963,95,9,4
9964,95,36,5
9965,95,57,3
9966,95,115,4
9968,95,80,4
9971,95,60,4.33
9973,95,85,4
9974,95,97,5
9975,95,13,1
9976,95,67,3
9977,95,55,5
9981,95,105,3.5
9983,95,107,4.5
9984,95,71,2
9985,95,114,5
9986,95,90,5
9987,95,106,3
9988,95,61,3
9990,95,72,4.5
9991,95,91,5
9994,95,94,4
9995,95,41,5
9996,95,62,5
9999,95,31,4.33
10000,95,17,3
10002,95,58,4.5
10003,95,104,4
10005,95,93,5
10006,95,4,4
10007,95,84,5
10008,95,81,5
10009,95,66,4
10010,95,59,5
10013,95,98,4
10135,95,100,4.17
10136,96,22,1
10137,96,27,1
10138,96,102,1
10139,96,9,3
10140,96,80,1
10142,96,56,3
10144,96,72,3
10145,96,84,1
10171,96,59,2.96
10173,97,5,4.5
10174,97,113,5
10175,97,12,4
10179,97,53,4.25
10180,97,23,1
10181,97,20,4
10182,97,114,4
10183,97,72,1
10185,97,86,4
10186,97,62,5
10187,97,17,1
10188,97,58,4
10189,97,104,4
10190,97,93,4
10191,97,66,5
10192,97,59,4
10193,97,49,4
10241,97,95,4.02
10243,98,19,1.5
10244,98,46,4
10247,98,47,2.33
10251,98,26,4.5
10252,98,22,4
10254,98,37,4
10255,98,53,1
10256,98,117,2
10257,98,43,1
10258,98,39,2
10259,98,32,1
10260,98,23,3
10261,98,20,2
10262,98,9,3
10263,98,42,4
10264,98,115,4
10266,98,60,3.5
10271,98,54,4.2
10272,98,8,4
10273,98,6,3
10276,98,103,4
10277,98,71,5
10278,98,106,4
10279,98,61,4
10281,98,63,2.5
10282,98,86,2
10284,98,91,4.5
10285,98,94,2
10286,98,17,3
10287,98,44,5
10288,98,104,2
10289,98,66,2
10290,98,59,2
10400,98,49,3
10401,99,19,1
10402,99,5,4
10404,99,110,3
10405,99,113,1
10406,99,40,1
10407,99,37,1
10408,99,53,4
10410,99,117,3
10411,99,102,1
10412,99,23,1
10413,99,112,2
10414,99,9,4
10415,99,36,1
10416,99,115,1
10417,99,13,5
10420,99,64,3.67
10422,99,30,5
10423,99,61,1
10425,99,72,1
10427,99,109,3
10428,99,94,4
10429,99,41,1
10432,99,78,1.33
10494,100,84,3.45
10495,100,110,5
10496,100,57,1
10498,100,34,2.5
10499,100,90,4
10502,100,72,2.33
10505,100,31,3.33
10529,100,84,3.5
10530,101,19,4
10531,101,65,4
10533,101,5,4
10534,101,46,5
10535,101,47,3
10537,101,10,4.5
10540,101,75,4.67
10541,101,110,5
10544,101,82,4.33
10545,101,113,3
10546,101,40,5
10547,101,11,5
10548,101,22,4
10549,101,37,4
10550,101,27,4
10551,101,83,4
10553,101,3,4
10554,101,12,3
10555,101,53,4
10556,101,117,3
10557,101,2,4
10559,101,43,4.5
10560,101,39,2
10562,101,32,3.5
10563,101,102,5
10564,101,76,4
10565,101,23,5
10566,101,20,2
10568,101,112,5
10569,101,9,3
10570,101,36,2
10571,101,42,3
10572,101,115,5
10574,101,80,3
10576,101,60,3.5
10579,101,85,3
10580,101,97,5
10581,101,13,4
10582,101,64,5
10583,101,56,5
10588,101,105,3.8
10589,101,30,4
10591,101,21,4
10592,101,48,5
10593,101,107,4
10594,101,8,2
10597,101,103,4
10598,101,71,4
10599,101,114,5
10600,101,90,5
10601,101,61,4
10603,101,72,4
10604,101,88,4
10606,101,63,4
10607,101,86,3
10608,101,109,5
10612,101,91,3.75
10613,101,41,5
10616,101,78,4
10617,101,17,5
10618,101,58,2
10619,101,44,4
10621,101,93,5
10622,101,4,2
10623,101,84,5
10624,101,81,2
10625,101,66,3
10626,101,59,5
10814,101,49,4.01
10815,102,19,5
10816,102,46,3
10817,102,40,4
10819,102,24,3.5
10820,102,76,4
10821,102,115,5
10822,102,60,1
10824,102,105,5
10825,102,6,5
10826,102,71,5
10827,102,114,5
10828,102,106,5
10829,102,61,4
10830,102,72,3
10832,102,109,3.5
10836,102,31,3.75
10837,102,81,4
10877,102,49,3.92
10878,103,19,2
10879,103,65,1
10881,103,5,1.5
10882,103,46,1
10884,103,10,3
10885,103,26,2
10887,103,75,1
10888,103,110,3
10890,103,82,2.5
10891,103,113,3
10892,103,40,1
10893,103,37,3
10894,103,27,1
10895,103,83,3
10897,103,3,2
10898,103,12,1
10899,103,53,1
10900,103,24,2
10901,103,117,4
10902,103,2,2
10905,103,43,2
10906,103,39,1
10907,103,32,1
10908,103,102,3
10909,103,23,2
10910,103,20,1
10912,103,112,3
10913,103,9,1
10914,103,36,4
10915,103,42,3
10916,103,57,3
10918,103,115,2.5
10921,103,60,1.67
10924,103,54,1.67
10925,103,97,5
10926,103,34,3
10927,103,67,4
10928,103,64,1
10929,103,56,3
10933,103,105,2.5
10934,103,30,1
10936,103,21,2
10937,103,107,3
10938,103,8,1
10940,103,6,2
10941,103,71,1
10942,103,114,1
10943,103,106,2
10944,103,61,2
10946,103,72,2.5
10947,103,88,1
10948,103,63,1
10950,103,35,1.5
10951,103,109,1
10954,103,91,2.33
10957,103,94,1.67
10959,103,41,1.5
10960,103,78,1
10964,103,31,2
10965,103,17,1
10967,103,58,2.5
10968,103,44,3
10970,103,104,1
10972,103,4,2.5
10973,103,84,3
10974,103,81,1
10975,103,66,4
10976,103,59,3
10978,103,98,1.5
11157,103,100,2.13
11159,104,19,2.5
11160,104,11,4
11162,104,12,1
11163,104,80,1
11164,104,34,1
11166,104,55,3
11168,104,30,1
11169,104,114,1
11170,104,90,1
11171,104,72,1
11193,104,86,1.95
11194,105,19,2
11196,105,5,4.5
11197,105,46,4
11198,105,47,5
11200,105,10,4.5
11201,105,26,4
11203,105,75,4
11204,105,110,4
11207,105,82,3.33
11208,105,113,1
11209,105,22,3
11210,105,37,4
11211,105,27,4
11212,105,83,4
11214,105,3,3.5
11215,105,53,4
11216,105,2,4
11219,105,43,3
11220,105,39,4
11221,105,102,3
11222,105,76,4
11223,105,23,3
11225,105,112,4.5
11226,105,9,4
11227,105,36,4
11228,105,57,5
11229,105,115,1
11230,105,80,4
11232,105,60,4.5
11233,105,54,2
11235,105,85,3
11236,105,97,4
11237,105,13,3
11238,105,34,5
11239,105,67,4
11240,105,55,4
11241,105,64,4
11245,105,105,3.25
11247,105,21,3
11248,105,107,4
11250,105,8,3
11251,105,71,3
11252,105,114,4
11253,105,90,4
11254,105,106,2
11255,105,61,2
11257,105,72,3
11258,105,88,1
11260,105,63,3
11261,105,86,5
11263,105,91,3
11265,105,94,4
11267,105,41,4
11268,105,78,2
11269,105,62,3
11270,105,31,4
11272,105,58,3
11274,105,104,3
11276,105,4,4
11277,105,84,4
11278,105,81,1
11279,105,59,4
